Zip Code,City,State,Population,Population Estimate,Business Annual Payroll,Business First Quarter Payroll,Median Age,Male Population,Female Population,Median Age Female,Median Age Male,Households,Persons Per Household,Income Per Household,Number of Businesses,Number of Employees,Delivery Business,Delivery Residential,Delivery Total,Average House Value,CBSA Population,CBSA Division Population,CBSA Name,CBSA Number,CBSA Type,City Alias Name,State Full Name,State FIPS,County Name,County FIPS,Latitude,Longitude,Region,Division,Area Code,DayLight Savings,Land Area,Water Area,Congressional District,Congressional Land Area,Asian Population,Black or African American Population,American Indian or Alaskan Native Population,Native Hawaiian or other Pacific Islander Population,White Population,Other Population,Growing Counties A,Growing Counties B,Growth Increase Number,Growth Increase Percentage,Growth Rank
"13131","PARISH","NY","3895","3580","15261","2700","39.6","1960","1935","39.7","39.5","1453","2.68","56505","58","315","14","1336","2133","107900","662577","0","Syracuse, NY","45060","Metro","COLOSSE","New York","36","OSWEGO","075","43.41545","-76.099378","Northeast","Middle Atlantic","315","Y","52.931","0.161","22|24","5077.45|2388.56","23","48","35","1","3824","16","0","0","0","0","0"
"13132","PENNELLVILLE","NY","4244","4160","1066","205","41.9","2171","2073","42.3","41.5","1628","2.61","60185","20","59","3","1594","1693","102800","662577","0","Syracuse, NY","45060","Metro","PENNELLVILLE","New York","36","OSWEGO","075","43.26207","-76.245587","Northeast","Middle Atlantic","315","Y","23.726","0.407","22|24","5077.45|2388.56","23","42","60","1","4158","9","0","0","0","0","0"
"13135","PHOENIX","NY","6617","6764","20080","4166","39.6","3266","3351","40.4","38.8","2573","2.57","52545","128","546","136","2632","2864","113400","662577","0","Syracuse, NY","45060","Metro","HINMANSVILLE","New York","36","OSWEGO","075","43.265397","-76.348208","Northeast","Middle Atlantic","315","Y","31.945","1.155","24","2388.56","60","58","105","4","6468","35","0","0","0","0","0"
"13142","PULASKI","NY","6451","7031","75652","18489","41","3210","3241","41.3","40.7","2576","2.49","46161","189","2043","148","2824","3295","103900","662577","0","Syracuse, NY","45060","Metro","FERNWOOD","New York","36","OSWEGO","075","43.566278","-76.13633","Northeast","Middle Atlantic","315","Y","70.532","4.541","22","5077.45","27","36","51","0","6364","28","0","0","0","0","0"
"13144","RICHLAND","NY","1531","1152","949","193","40.4","821","710","38.9","41.8","543","2.68","46635","8","21","3","430","540","74600","662577","0","Syracuse, NY","45060","Metro","RICHLAND","New York","36","OSWEGO","075","43.574704","-75.964413","Northeast","Middle Atlantic","315","Y","38.428","0.721","22","5077.45","8","25","28","3","1492","3","0","0","0","0","0"
"13145","SANDY CREEK","NY","1926","1460","3701","801","41.9","973","953","42.8","40.7","794","2.43","51028","25","130","7","601","937","101300","662577","0","Syracuse, NY","45060","Metro","SANDY CREEK","New York","36","OSWEGO","075","43.653234","-76.124798","Northeast","Middle Atlantic","315/680","Y","16.686","0.098","21|22","15114.76|5077.45","14","12","23","0","1889","6","0","0","0","0","0"
"13167","WEST MONROE","NY","3342","3458","6717","1430","41.4","1718","1624","41.5","41.3","1278","2.62","51154","50","193","29","1320","1480","128800","662577","0","Syracuse, NY","45060","Metro","WEST MONROE","New York","36","OSWEGO","075","43.30462","-76.055138","Northeast","Middle Atlantic","315","Y","34.126","0.174","22","5077.45","14","26","33","0","3306","2","0","0","0","0","0"
"13302","ALTMAR","NY","1610","1421","1649","366","37.3","808","802","36.6","37.6","572","2.81","49076","13","68","8","506","668","75900","662577","0","Syracuse, NY","45060","Metro","ALTMAR","New York","36","OSWEGO","075","43.498544","-75.976937","Northeast","Middle Atlantic","315","Y","44.16","1.713","22","5077.45","16","12","32","0","1566","17","0","0","0","0","0"
"13426","ORWELL","NY","0","0","84","18","0","0","0","0","0","0","0","0","3","3","0","0","96","0","662577","0","Syracuse, NY","45060","Metro","ORWELL","New York","36","OSWEGO","075","43.564","-76.0025","Northeast","Middle Atlantic","315","Y","0","0","22","5077.45","0","0","0","0","0","0","0","0","0","0","0"
"13437","REDFIELD","NY","460","443","226","59","44.9","243","217","44.6","45.1","194","2.37","50833","7","14","3","187","247","113000","662577","0","Syracuse, NY","45060","Metro","REDFIELD","New York","36","OSWEGO","075","43.593501","-75.797769","Northeast","Middle Atlantic","315","Y","96.125","0.514","21|22","15114.76|5077.45","0","0","5","0","459","0","0","0","0","0","0"
"13493","WILLIAMSTOWN","NY","2070","1947","7318","2012","37.3","1060","1010","36.8","37.6","741","2.79","50521","18","229","13","698","905","84300","662577","0","Syracuse, NY","45060","Metro","WILLIAMSTN","New York","36","OSWEGO","075","43.438047","-75.879702","Northeast","Middle Atlantic","315","Y","74.539","3.67","21|22","15114.76|5077.45","4","22","27","1","2029","20","0","0","0","0","0"
"12064","EAST WORCESTER","NY","563","337","2462","495","40.1","309","254","41.3","38.4","232","2.43","44545","8","53","1","139","238","93300","62259","0","Oneonta, NY","36580","Micro","E WORCESTER","New York","36","OTSEGO","077","42.606368","-74.65814","Northeast","Middle Atlantic","607","Y","11.429","0.014","19","7937.02","6","9","4","0","540","12","0","0","0","0","0"
"12116","MARYLAND","NY","1920","1848","1404","309","46.4","942","978","47.1","45.6","798","2.41","50278","16","49","6","767","816","117800","62259","0","Oneonta, NY","36580","Micro","CHASEVILLE","New York","36","OTSEGO","077","42.538214","-74.917588","Northeast","Middle Atlantic","607","Y","38.514","0.835","19","7937.02","3","24","9","2","1898","8","0","0","0","0","0"
"12155","SCHENEVUS","NY","1977","1429","1579","343","44.4","974","1003","44.2","44.7","819","2.41","49250","17","67","4","593","780","118000","62259","0","Oneonta, NY","36580","Micro","ELK CREEK","New York","36","OTSEGO","077","42.597181","-74.829074","Northeast","Middle Atlantic","607","Y","56.907","0.133","19","7937.02","20","30","18","0","1942","7","0","0","0","0","0"
"12197","WORCESTER","NY","2233","1831","6778","1580","47.1","1091","1142","47.9","46.7","958","2.31","45488","33","194","16","793","1108","120000","62259","0","Oneonta, NY","36580","Micro","DECATUR","New York","36","OTSEGO","077","42.599574","-74.729474","Northeast","Middle Atlantic","607","Y","67.034","0.362","19","7937.02","9","27","28","6","2184","26","0","0","0","0","0"
"13315","BURLINGTON FLATS","NY","1419","1333","2130","502","43.4","740","679","44.9","41.7","542","2.62","56923","9","33","7","509","547","119100","62259","0","Oneonta, NY","36580","Micro","BURLINGTON","New York","36","OTSEGO","077","42.726554","-75.128192","Northeast","Middle Atlantic","607","Y","49.097","0.17","19","7937.02","7","19","11","0","1401","4","0","0","0","0","0"
"13320","CHERRY VALLEY","NY","2018","1595","2863","547","45.9","983","1035","46.6","45.3","857","2.35","58182","39","121","6","679","997","162500","62259","0","Oneonta, NY","36580","Micro","CHERRY VALLEY","New York","36","OTSEGO","077","42.779181","-74.748618","Northeast","Middle Atlantic","607","Y","76.862","0.147","19","7937.02","11","18","13","0","1990","6","0","0","0","0","0"
"13326","COOPERSTOWN","NY","5561","4678","295790","66225","48.4","2635","2926","50.1","46.2","2450","2.15","61204","216","4680","234","2176","2884","259700","62259","0","Oneonta, NY","36580","Micro","COOPERSTOWN","New York","36","OTSEGO","077","42.712031","-74.909674","Northeast","Middle Atlantic","607","Y","95.388","0.636","19","7937.02","123","47","36","3","5407","13","0","0","0","0","0"
"13333","EAST SPRINGFIELD","NY","62","78","0","0","55","32","30","53.5","55","26","2.38","33750","2","0","5","33","38","141300","62259","0","Oneonta, NY","36580","Micro","E SPRINGFIELD","New York","36","OTSEGO","077","42.840239","-74.801108","Northeast","Middle Atlantic","607","Y","1.701","0.003","19","7937.02","5","1","0","0","60","0","0","0","0","0","0"
"13335","EDMESTON","NY","1590","1258","55247","18357","41.6","794","796","42.3","40.9","581","2.6","59306","34","1074","14","484","649","143400","62259","0","Oneonta, NY","36580","Micro","EDMESTON","New York","36","OTSEGO","077","42.71302","-75.251088","Northeast","Middle Atlantic","607","Y","38.154","0.038","19","7937.02","8","16","6","0","1565","10","0","0","0","0","0"
"13337","FLY CREEK","NY","790","646","1993","429","47","398","392","48.4","45.4","335","2.36","69286","24","80","7","274","407","362500","62259","0","Oneonta, NY","36580","Micro","CATTOWN","New York","36","OTSEGO","077","42.751925","-74.988476","Northeast","Middle Atlantic","607","Y","18.498","0.116","19","7937.02","14","13","8","0","770","2","0","0","0","0","0"
"13342","GARRATTSVILLE","NY","165","173","325","55","49.9","73","92","49.3","51.5","74","2.23","70000","3","11","3","78","81","165200","62259","0","Oneonta, NY","36580","Micro","GARRATTSVILLE","New York","36","OTSEGO","077","42.657386","-75.187059","Northeast","Middle Atlantic","607","Y","7.941","0.056","19","7937.02","0","3","2","0","162","0","0","0","0","0","0"
"13348","HARTWICK","NY","1469","1134","4124","931","43.2","737","732","43.6","42.7","604","2.43","52235","25","130","10","467","693","166400","62259","0","Oneonta, NY","36580","Micro","HARTWICK","New York","36","OTSEGO","077","42.701362","-75.075713","Northeast","Middle Atlantic","607","Y","36.973","0.067","19","7937.02","15","12","18","2","1441","12","0","0","0","0","0"
"13415","NEW LISBON","NY","77","86","0","0","42.6","40","37","41.8","46","33","2.33","48750","0","0","0","37","256","0","62259","0","Oneonta, NY","36580","Micro","NEW LISBON","New York","36","OTSEGO","077","42.592844","-75.21297","Northeast","Middle Atlantic","607","Y","1.979","0","19","7937.02","0","1","0","0","74","3","0","0","0","0","0"
"13439","RICHFIELD SPRINGS","NY","3950","2848","12225","2701","46.4","1930","2020","47.2","45.7","1671","2.36","50775","70","451","23","1207","1921","120200","62259","0","Oneonta, NY","36580","Micro","CULLEN","New York","36","OTSEGO","077","42.855568","-74.984132","Northeast","Middle Atlantic","315","Y","86.115","0.535","19|22","7937.02|5077.45","27","34","34","0","3890","18","0","0","0","0","0"
"13450","ROSEBOOM","NY","104","168","107","31","43.5","55","49","37.3","48.2","45","2.31","52396","3","4","0","73","129","137500","62259","0","Oneonta, NY","36580","Micro","ROSEBOOM","New York","36","OTSEGO","077","42.709706","-74.810052","Northeast","Middle Atlantic","607","Y","2.381","0","19","7937.02","0","1","0","0","104","0","0","0","0","0","0"
"13457","SCHUYLER LAKE","NY","0","0","112","27","0","0","0","0","0","0","0","0","3","5","0","0","236","0","62259","0","Oneonta, NY","36580","Micro","SCHUYLER LAKE","New York","36","OTSEGO","077","42.7803","-75.0286","Northeast","Middle Atlantic","607","Y","0","0","19","7937.02","0","0","0","0","0","0","0","0","0","0","0"
"13468","SPRINGFIELD CENTER","NY","451","231","589","87","47.7","218","233","47.4","48","187","2.41","58750","9","16","7","96","270","171700","62259","0","Oneonta, NY","36580","Micro","SPRINGFIELD CENTER","New York","36","OTSEGO","077","42.843032","-74.85245","Northeast","Middle Atlantic","607","Y","9.726","0.108","19","7937.02","1","2","5","0","449","0","0","0","0","0","0"
"13482","WEST BURLINGTON","NY","0","35","0","0","0","0","0","0","0","0","0","0","1","0","3","14","46","0","62259","0","Oneonta, NY","36580","Micro","W BURLINGTON","New York","36","OTSEGO","077","42.698995","-75.168","Northeast","Middle Atlantic","607","Y","0","0","19","7937.02","0","0","0","0","0","0","0","0","0","0","0"
"13488","WESTFORD","NY","98","144","0","0","47.7","55","43","49.2","47.1","42","2.33","50625","2","0","1","62","150","0","62259","0","Oneonta, NY","36580","Micro","MAPLE VALLEY","New York","36","OTSEGO","077","42.690241","-74.748123","Northeast","Middle Atlantic","607","Y","4.184","0.015","19","7937.02","0","0","0","0","98","0","0","0","0","0","0"
"13747","COLLIERSVILLE","NY","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","61","0","62259","0","Oneonta, NY","36580","Micro","COLLIERSVILLE","New York","36","OTSEGO","077","42.4908","-74.9825","Northeast","Middle Atlantic","607","Y","0","0","24","2388.56","0","0","0","0","0","0","0","0","0","0","0"
"13776","GILBERTSVILLE","NY","513","167","338","69","50.2","223","290","51.4","49.1","223","2.3","55313","9","20","2","73","332","125000","62259","0","Oneonta, NY","36580","Micro","BUTTERNUTS","New York","36","OTSEGO","077","42.457068","-75.338384","Northeast","Middle Atlantic","607","Y","5.686","0.001","19","7937.02","1","4","5","0","507","0","0","0","0","0","0"
"13796","LAURENS","NY","1236","1071","2537","579","44.1","596","640","44.1","44","507","2.44","61458","15","81","8","439","724","143800","62259","0","Oneonta, NY","36580","Micro","LAURENS","New York","36","OTSEGO","077","42.546094","-75.153585","Northeast","Middle Atlantic","607","Y","22.309","0.162","19","7937.02","13","11","13","0","1214","9","0","0","0","0","0"
"13807","MILFORD","NY","1199","854","7900","1761","45.8","579","620","46.3","44.4","499","2.38","49667","34","213","13","359","630","164600","62259","0","Oneonta, NY","36580","Micro","MILFORD","New York","36","OTSEGO","077","42.592801","-74.990816","Northeast","Middle Atlantic","607","Y","23.809","0.385","19","7937.02","20","11","11","0","1160","9","0","0","0","0","0"
"13808","MORRIS","NY","1771","1076","3358","694","46.3","878","893","47","45.5","748","2.36","53095","33","132","3","456","855","132100","62259","0","Oneonta, NY","36580","Micro","ELM GROVE","New York","36","OTSEGO","077","42.529028","-75.255752","Northeast","Middle Atlantic","607","Y","36.799","0.067","19","7937.02","5","12","19","2","1737","22","0","0","0","0","0"
"13810","MOUNT VISION","NY","1149","1019","897","119","46.8","555","594","46.3","47.3","508","2.26","44489","9","22","6","451","516","123800","62259","0","Oneonta, NY","36580","Micro","MOUNT VISION","New York","36","OTSEGO","077","42.609378","-75.114821","Northeast","Middle Atlantic","607","Y","40.028","0.183","19","7937.02","0","6","4","2","1137","8","0","0","0","0","0"
"13820","ONEONTA","NY","22455","17490","344075","80465","27.6","10542","11913","27.8","27.3","7978","2.2","46659","690","11331","859","7950","9714","148200","62259","0","Oneonta, NY","36580","Micro","EMMONS","New York","36","OTSEGO","077","42.490421","-75.030888","Northeast","Middle Atlantic","607","Y","107.301","0.444","19","7937.02","547","1089","169","28","20794","353","0","0","0","0","0"
"13825","OTEGO","NY","3442","2916","3764","805","44","1682","1760","44.1","43.8","1427","2.4","53750","40","156","13","1215","2319","129800","62259","0","Oneonta, NY","36580","Micro","OTEGO","New York","36","OTSEGO","077","42.439922","-75.219074","Northeast","Middle Atlantic","607","Y","56.544","0.159","19","7937.02","28","61","44","2","3374","22","0","0","0","0","0"
"13834","PORTLANDVILLE","NY","118","126","0","0","44.5","63","55","44.5","44.5","60","1.97","71037","1","0","1","64","149","0","62259","0","Oneonta, NY","36580","Micro","PORTLANDVILLE","New York","36","OTSEGO","077","42.504534","-74.981073","Northeast","Middle Atlantic","607","Y","0.348","0.041","19","7937.02","0","2","1","0","117","0","0","0","0","0","0"
"13849","UNADILLA","NY","4551","3895","7697","1814","45.7","2279","2272","46.4","45","1949","2.33","43821","50","265","33","1672","2150","96100","62259","0","Oneonta, NY","36580","Micro","UNADILLA","New York","36","OTSEGO","077","42.304095","-75.305987","Northeast","Middle Atlantic","607","Y","66.227","0.638","19","7937.02","24","58","26","0","4479","19","0","0","0","0","0"
"13859","WELLS BRIDGE","NY","182","93","0","0","45.3","93","89","47.2","43.8","80","2.28","66250","1","0","0","41","188","115600","62259","0","Oneonta, NY","36580","Micro","WELLS BRIDGE","New York","36","OTSEGO","077","42.370797","-75.252596","Northeast","Middle Atlantic","607","Y","0.48","0.03","19","7937.02","0","9","2","0","176","0","0","0","0","0","0"
"13861","WEST ONEONTA","NY","432","312","2331","505","44.9","216","216","45","44.8","169","2.56","110375","14","74","4","122","308","178100","62259","0","Oneonta, NY","36580","Micro","WEST ONEONTA","New York","36","OTSEGO","077","42.486148","-75.145988","Northeast","Middle Atlantic","607","Y","4.41","0.017","19","7937.02","7","7","8","0","419","4","0","0","0","0","0"
"10509","BREWSTER","NY","19507","19492","360686","80620","41.4","9916","9591","43.5","39.3","6952","2.75","97286","782","7736","671","7088","8302","351400","18897109","11576251","New York-Newark-Jersey City, NY-NJ-PA","35620","Metro","BREWSTER","New York","36","PUTNAM","079","41.418603","-73.597038","Northeast","Middle Atlantic","845","Y","36.099","3.345","01|05|18","675.45|1248.16|1353.42","569","583","116","35","17720","910","0","0","0","0","0"
"10512","CARMEL","NY","25590","26020","229905","52702","42.1","12615","12975","43.2","41","9366","2.69","92945","624","5049","515","9673","10778","312100","18897109","11576251","New York-Newark-Jersey City, NY-NJ-PA","35620","Metro","CARMEL","New York","36","PUTNAM","079","41.43128","-73.725599","Northeast","Middle Atlantic","845","Y","54.558","5.742","18","1353.42","595","768","187","33","23626","931","0","0","0","0","0"
"10516","COLD SPRING","NY","5289","5710","60526","13102","45.1","2592","2697","45.8","44.1","2165","2.43","101071","240","1301","244","2350","3183","487800","18897109","11576251","New York-Newark-Jersey City, NY-NJ-PA","35620","Metro","COLD SPRING","New York","36","PUTNAM","079","41.447135","-73.909172","Northeast","Middle Atlantic","845","Y","31.513","0.616","18","1353.42","140","63","37","8","5034","113","0","0","0","0","0"
